call_id,caller_id,agent_id,call_start_time,call_end_time,call_status
4185,373912,3291,01:53:39,03:07:24,COMPLETED
4186,819449,7653,06:33:16,12:28:07,COMPLETED
4187,943349,2634,22:09:29,01:17:34,COMPLETED
4188,819017,1357,22:01:16,12:22:27,COMPLETED
4189,669529,6905,12:52:03,23:27:24,COMPLETED
4190,883768,8665,04:17:22,18:18:16,FAILED
4191,151705,4725,07:15:31,00:41:50,FAILED
4192,726797,6958,00:35:59,00:36:24,DROPPED
4193,339661,1622,18:33:44,20:24:15,COMPLETED
4194,562291,9054,02:43:48,13:26:42,DROPPED
4195,948951,7377,17:07:32,22:54:05,FAILED
4196,396972,4734,17:54:46,10:52:19,COMPLETED
4197,850794,4700,17:18:17,21:32:32,FAILED
4198,206232,8599,05:52:48,13:53:49,FAILED
4199,583019,2349,03:52:56,15:05:19,COMPLETED
4200,297256,5595,14:28:00,20:32:31,DROPPED
4201,648828,4541,18:52:02,01:55:28,DROPPED
4202,794183,3749,18:24:04,15:36:21,COMPLETED
4203,148684,1650,07:26:12,01:40:53,DROPPED
4204,552927,8061,00:53:37,15:42:58,FAILED
4205,225962,9166,09:30:03,10:30:26,DROPPED
4206,846789,5343,06:55:17,03:34:50,COMPLETED
4207,880999,8941,13:16:23,16:45:00,FAILED
4208,273406,8503,02:57:22,21:56:30,FAILED
4209,884706,1691,07:35:57,06:41:13,DROPPED
4210,891536,3741,16:21:41,00:05:40,COMPLETED
4211,220777,1578,00:08:15,00:59:50,COMPLETED
4212,973174,7797,20:49:13,02:08:58,DROPPED
4213,653082,3149,10:31:23,11:45:22,COMPLETED
4214,793384,6994,13:00:08,21:03:06,FAILED
4215,617056,5172,13:52:14,21:02:24,DROPPED
4216,528363,5987,05:27:57,09:31:50,COMPLETED
4217,122938,2423,11:11:33,13:12:42,DROPPED
4218,572009,3537,23:47:48,03:12:56,DROPPED
4219,750710,7801,04:54:03,00:59:29,COMPLETED
4220,156916,9017,18:39:14,00:34:17,FAILED
4221,305165,7270,10:46:15,09:32:02,FAILED
4222,346424,7557,15:37:50,21:11:32,FAILED
4223,799513,7642,00:49:49,19:45:24,COMPLETED
4224,141420,4522,18:06:07,12:56:31,COMPLETED
4225,385237,4981,12:07:03,19:17:56,COMPLETED
4226,894399,6079,16:38:04,14:05:30,DROPPED
4227,618340,5667,19:06:20,09:23:17,COMPLETED
4228,944867,9128,13:03:15,15:22:26,DROPPED
4229,876368,8239,13:27:03,22:29:00,COMPLETED
4230,568350,2483,23:25:02,09:37:14,FAILED
4231,865574,2591,10:37:40,02:54:46,DROPPED
4232,980908,3795,20:01:32,23:04:20,DROPPED
4233,680450,4652,08:09:53,21:44:25,DROPPED
4234,978848,9955,09:22:43,07:21:42,COMPLETED
4235,892308,9923,06:54:53,18:51:58,FAILED
4236,272740,5459,19:11:24,23:14:04,DROPPED
4237,648500,9449,02:18:49,15:11:09,FAILED
4238,128800,7884,15:22:25,10:06:33,COMPLETED
4239,946480,4862,02:36:19,16:10:59,FAILED
4240,474906,2331,13:19:42,20:43:59,FAILED
4241,163346,5222,14:57:50,13:35:20,FAILED
4242,558093,7540,11:58:25,19:11:54,DROPPED
4243,198271,7337,15:08:48,09:44:08,DROPPED
4244,939824,2267,14:53:39,21:47:45,COMPLETED
4245,432786,3906,13:16:19,10:33:04,FAILED
4246,256819,9942,11:56:41,18:14:57,COMPLETED
4247,714267,5035,22:35:04,23:02:00,COMPLETED
4248,743435,8193,13:18:40,05:24:18,FAILED
4249,523378,7242,17:19:24,22:04:43,FAILED
4250,971868,3341,21:02:12,22:50:00,COMPLETED
4251,191646,5604,21:47:02,00:12:27,COMPLETED
4252,256283,1949,14:37:28,15:42:06,FAILED
4253,737314,2849,21:25:23,15:02:34,FAILED
4254,230801,3280,12:06:01,12:57:28,DROPPED
4255,478471,3808,09:05:47,14:41:52,COMPLETED
4256,220631,9359,11:39:22,04:56:53,DROPPED
4257,156226,5633,09:33:14,19:44:37,COMPLETED
4258,980329,5876,18:26:03,10:32:10,COMPLETED
4259,387873,3924,04:19:05,15:55:40,FAILED
4260,628226,1156,00:39:26,12:36:36,COMPLETED
4261,191295,9021,09:38:34,10:12:18,FAILED
4262,273991,2906,23:26:34,10:49:16,FAILED
4263,390048,1716,01:25:03,17:02:19,COMPLETED
4264,930294,2550,12:45:52,21:55:00,FAILED
4265,216436,4801,12:39:34,11:41:39,FAILED
4266,118630,3953,19:19:21,23:47:27,DROPPED
4267,235627,4382,19:14:36,08:42:20,FAILED
4268,506442,4282,09:58:54,09:36:26,COMPLETED
4269,459810,2655,22:19:08,16:06:37,COMPLETED
4270,329098,6431,03:19:21,17:55:55,COMPLETED
4271,809518,2527,15:12:02,01:45:55,DROPPED
4272,128484,6345,08:19:07,07:37:55,FAILED
4273,645911,6348,21:33:20,08:06:51,COMPLETED
4274,704732,3168,02:45:03,08:53:09,FAILED
4275,482309,3301,20:26:16,12:28:07,FAILED
4276,310165,2827,21:33:38,07:21:46,FAILED
4277,597260,7459,17:36:12,01:33:08,FAILED
4278,455069,5363,01:11:29,22:17:45,COMPLETED
4279,373781,4855,04:09:43,08:54:47,FAILED
4280,960632,8971,16:59:55,00:14:52,COMPLETED
4281,626027,5951,10:08:51,02:58:17,COMPLETED
4282,689276,6747,12:30:13,04:25:12,FAILED
4283,348049,9765,03:53:27,14:58:47,FAILED
4284,977706,1223,01:01:04,21:04:41,DROPPED
4285,121671,5034,22:55:52,16:51:42,COMPLETED
4286,891462,7330,17:38:16,15:17:09,DROPPED
4287,536251,3539,02:33:27,05:46:50,COMPLETED
4288,607413,9122,02:44:19,10:17:10,DROPPED
4289,539610,8051,22:04:17,19:33:41,FAILED
4290,233397,8945,14:45:20,03:19:36,FAILED
4291,369280,7332,11:29:55,20:28:26,FAILED
4292,412346,7828,00:55:01,16:02:24,COMPLETED
4293,597131,7641,02:36:31,21:00:15,DROPPED
4294,811666,9798,18:45:24,04:38:52,COMPLETED
4295,180437,5110,07:19:57,23:44:55,FAILED
4296,910310,2283,13:24:34,06:43:58,DROPPED
4297,174448,3120,08:06:43,14:48:52,DROPPED
4298,435628,7418,19:41:54,11:36:06,FAILED
4299,940694,6322,06:49:49,04:37:10,DROPPED
4300,431032,6328,03:56:12,05:20:41,FAILED
4301,177769,4940,20:15:28,06:45:56,DROPPED
4302,523790,1763,14:42:28,18:19:22,COMPLETED
4303,672073,6113,02:27:44,03:40:49,COMPLETED
4304,270864,8268,12:58:21,09:51:01,COMPLETED
4305,689713,8840,16:08:00,19:56:08,DROPPED
4306,575878,5291,06:26:06,04:08:58,COMPLETED
4307,287918,7115,10:06:40,01:51:43,COMPLETED
4308,150055,3603,00:22:07,20:47:55,DROPPED
4309,788538,4923,17:56:06,20:56:35,FAILED
4310,799419,9458,04:17:27,13:12:34,DROPPED
4311,330670,4151,18:45:10,17:31:04,COMPLETED
4312,297064,4192,06:03:10,18:57:23,DROPPED
4313,224979,5701,22:45:06,12:23:09,COMPLETED
4314,120009,9349,07:48:47,00:55:25,DROPPED
4315,960340,8470,15:41:23,23:06:38,COMPLETED
4316,424511,4342,21:30:50,02:58:26,FAILED
4317,539145,3052,13:12:50,06:29:41,FAILED
4318,427237,6233,12:45:01,02:32:32,DROPPED
4319,548511,6678,15:39:25,18:27:09,DROPPED
4320,405411,8211,15:12:59,10:46:14,COMPLETED
4321,828774,8567,18:23:12,22:12:20,DROPPED
4322,168440,3018,14:08:12,22:27:01,DROPPED
4323,261639,1634,08:38:37,14:08:16,DROPPED
4324,229521,8223,21:33:34,16:56:11,DROPPED
4325,169863,8852,13:40:38,16:24:28,DROPPED
4326,214953,7214,07:33:50,16:23:15,COMPLETED
4327,986491,6526,14:31:31,13:51:31,FAILED
4328,240604,9754,16:33:51,17:08:11,COMPLETED
4329,748838,6065,05:42:58,16:47:08,DROPPED
4330,886716,4508,17:39:19,19:21:55,DROPPED
4331,326411,7545,18:55:19,18:34:44,COMPLETED
4332,457109,4786,12:59:27,13:04:15,DROPPED
4333,761674,8355,21:43:25,22:15:22,DROPPED
4334,587526,7443,01:22:17,15:26:18,COMPLETED
4335,252892,5182,00:45:00,12:40:29,DROPPED
4336,429595,2514,22:25:43,14:11:02,FAILED
4337,549746,2963,22:47:40,17:41:11,COMPLETED
4338,774407,8745,05:44:31,02:50:49,COMPLETED
4339,135793,3561,19:56:22,01:46:46,FAILED
4340,873134,6118,09:17:17,21:01:19,DROPPED
4341,941228,5347,15:42:08,21:58:01,COMPLETED
4342,559965,2895,00:40:19,15:32:52,COMPLETED
4343,108917,2184,06:43:04,04:25:42,COMPLETED
4344,216989,1749,01:39:32,03:37:27,DROPPED
4345,453139,1485,16:05:27,16:29:50,COMPLETED
4346,860263,2908,15:37:05,13:49:37,COMPLETED
4347,181642,9576,09:37:06,19:24:07,COMPLETED
4348,374595,4414,16:32:05,14:34:33,COMPLETED
4349,615553,8295,12:41:38,15:30:45,FAILED
4350,888475,5495,23:12:44,16:02:46,DROPPED
4351,269121,9701,17:44:04,02:15:12,DROPPED
4352,906893,9722,12:48:30,02:10:39,FAILED
4353,575977,6990,09:45:12,03:08:00,COMPLETED
4354,255387,6714,20:07:58,22:25:14,COMPLETED
4355,308047,7273,05:15:42,13:45:01,COMPLETED
4356,896602,1440,09:43:57,13:23:08,FAILED
4357,253779,2518,13:10:35,20:11:18,DROPPED
4358,470454,8208,18:02:55,12:33:04,COMPLETED
4359,632345,6413,11:37:58,17:41:22,FAILED
4360,140101,9498,13:47:35,18:13:42,FAILED
4361,730758,3520,18:09:14,17:03:34,FAILED
4362,964839,1087,20:12:51,17:13:32,DROPPED
4363,140422,5317,03:03:15,18:31:35,COMPLETED
4364,681563,6723,15:48:57,08:32:32,COMPLETED
4365,492886,8076,13:57:49,20:31:12,DROPPED
4366,957394,5183,02:01:50,18:19:03,FAILED
4367,755906,1730,17:02:39,07:21:06,FAILED
4368,364369,4882,01:12:02,03:55:24,DROPPED
4369,254091,1927,19:46:59,06:52:23,FAILED
4370,237478,9733,07:57:25,01:37:59,COMPLETED
4371,938554,4112,10:37:49,12:13:04,FAILED
4372,368996,9939,15:45:26,16:12:09,COMPLETED
4373,404379,1337,02:50:39,22:24:40,DROPPED
4374,449872,2316,13:19:12,03:16:43,COMPLETED
4375,586556,8751,03:19:02,18:23:51,DROPPED
4376,854093,4951,11:57:59,21:45:56,FAILED
4377,439899,1298,09:32:21,23:25:18,DROPPED
4378,705828,3316,01:55:14,17:57:05,FAILED
4379,682993,1975,03:28:39,14:30:37,DROPPED
4380,280564,8976,20:18:12,10:07:19,DROPPED
4381,903212,5879,12:10:12,00:14:43,COMPLETED
4382,926447,7450,09:48:25,21:59:47,DROPPED
4383,121560,2672,22:40:50,06:52:53,FAILED
4384,377729,9459,23:41:22,23:09:32,COMPLETED
4385,775451,9301,09:29:23,20:37:15,FAILED
4386,275375,2561,03:17:08,19:42:53,COMPLETED
4387,744537,9982,17:05:06,22:35:15,COMPLETED
4388,571490,9603,12:19:35,19:20:48,DROPPED
4389,360945,6522,07:52:38,07:54:33,FAILED
4390,940022,1464,06:26:46,16:14:34,FAILED
4391,532577,6316,23:55:57,20:03:54,DROPPED
4392,162752,6314,11:44:49,01:27:25,COMPLETED
4393,441937,5823,21:27:52,03:29:44,DROPPED
4394,582037,1194,00:36:34,18:50:32,FAILED
4395,194317,2133,09:33:52,02:47:56,DROPPED
4396,990295,4865,03:33:13,16:15:09,COMPLETED
4397,635801,6092,14:23:09,06:36:36,COMPLETED
4398,832340,9885,02:02:05,10:40:53,COMPLETED
4399,559216,6536,00:56:54,05:55:16,DROPPED
4400,954510,8230,08:24:53,05:56:26,DROPPED
4401,811452,7618,07:18:05,16:49:51,COMPLETED
4402,543798,3551,01:05:04,03:00:02,DROPPED
4403,254208,4162,12:17:14,08:50:37,COMPLETED
4404,629298,1103,20:27:50,07:19:10,FAILED
4405,275665,5784,11:43:55,19:21:08,COMPLETED
4406,424784,2290,00:42:34,20:02:07,FAILED
4407,565456,7198,03:55:12,16:03:48,DROPPED
4408,375319,3886,20:53:57,00:24:21,FAILED
4409,362590,5346,16:15:45,20:47:27,FAILED
4410,606495,3295,17:54:14,18:22:41,FAILED
4411,133133,8268,22:55:52,08:08:58,FAILED
4412,893945,9341,19:43:12,12:12:39,COMPLETED
4413,392928,1812,20:22:51,10:57:54,COMPLETED
4414,449132,5862,08:06:09,15:59:45,COMPLETED
4415,286573,1562,04:56:47,11:56:09,FAILED
4416,954185,2518,03:36:37,14:23:51,DROPPED
4417,356543,7431,23:56:19,11:18:48,DROPPED
4418,110124,6425,05:46:50,16:50:25,COMPLETED
4419,750393,9224,15:18:13,10:13:25,FAILED
4420,929863,1688,19:03:51,16:43:22,COMPLETED
4421,900987,1450,13:02:39,01:38:19,COMPLETED
4422,406600,1075,23:50:25,15:43:05,DROPPED
4423,473810,2359,19:00:00,02:11:35,DROPPED
4424,868091,1238,06:48:47,11:45:17,COMPLETED
4425,799951,6785,12:38:29,10:23:31,COMPLETED
4426,583027,4353,09:35:21,09:21:05,DROPPED
4427,676897,9570,23:24:22,09:25:22,COMPLETED
4428,857609,6422,09:17:56,15:51:51,FAILED
4429,448325,1250,09:21:19,23:40:13,COMPLETED
4430,664818,6917,04:47:26,19:26:19,COMPLETED
4431,862856,4063,14:52:16,01:26:34,DROPPED
4432,783033,5769,18:40:03,18:54:24,DROPPED
4433,931362,7752,09:04:31,21:45:49,COMPLETED
4434,916231,4644,02:59:41,07:57:24,FAILED
4435,499493,5069,14:21:41,11:27:37,COMPLETED
4436,766939,3400,13:14:17,12:06:14,DROPPED
4437,860801,4465,04:39:54,13:11:36,FAILED
4438,723193,4388,23:44:03,23:55:30,DROPPED
4439,195439,6399,05:10:29,08:22:03,FAILED
4440,339568,3315,18:08:51,13:35:38,FAILED
4441,331438,3962,04:37:26,08:30:35,COMPLETED
4442,430128,9715,14:03:11,11:16:25,COMPLETED
4443,203564,6336,21:30:20,17:28:33,FAILED
4444,667628,3100,02:45:41,04:53:46,COMPLETED
4445,300655,3854,03:03:31,13:00:02,COMPLETED
4446,760594,7832,21:50:23,20:55:57,COMPLETED
4447,663668,2920,11:27:41,10:58:46,FAILED
4448,573542,3929,04:38:42,02:08:45,COMPLETED
4449,998747,7757,01:38:59,19:44:31,FAILED
4450,986586,7988,13:49:39,23:03:00,DROPPED
4451,325382,9947,18:26:27,20:13:50,COMPLETED
4452,203989,3732,19:33:53,14:04:44,DROPPED
4453,928232,2082,04:17:13,02:41:00,FAILED
4454,242148,9659,04:47:46,13:49:24,FAILED
4455,879136,6940,00:33:19,16:08:34,COMPLETED
4456,133951,5581,22:05:36,21:39:27,FAILED
4457,285890,5210,19:51:08,13:54:23,COMPLETED
4458,481330,4410,08:12:31,00:51:13,COMPLETED
4459,809597,5890,05:42:39,02:17:04,DROPPED
4460,870727,1071,05:32:58,23:32:54,DROPPED
4461,125321,1871,11:54:44,08:47:17,FAILED
4462,696324,2647,23:02:23,05:14:45,DROPPED
4463,811916,4826,08:49:17,01:05:25,FAILED
4464,555578,8095,16:34:22,04:40:10,DROPPED
4465,431224,6964,14:51:30,18:40:46,FAILED
4466,377648,8051,22:49:38,03:48:40,FAILED
4467,118361,5016,11:22:24,21:12:34,DROPPED
4468,198415,1061,21:06:28,09:39:31,DROPPED
4469,732068,4886,06:29:35,21:29:32,DROPPED
4470,501685,7481,20:54:01,09:38:25,FAILED
4471,219040,3292,18:37:56,10:08:48,FAILED
4472,307198,8514,01:16:20,19:00:28,DROPPED
4473,952678,2246,06:29:37,12:33:15,FAILED
4474,172500,4666,08:05:50,21:39:10,DROPPED
4475,820743,7692,10:14:27,09:00:13,DROPPED
4476,874757,1098,00:25:11,11:07:58,COMPLETED
4477,348657,7050,19:32:22,15:28:38,DROPPED
4478,819237,1399,04:34:36,08:13:21,DROPPED
4479,570628,2496,19:26:35,16:55:19,COMPLETED
4480,224618,5524,08:23:16,18:56:02,COMPLETED
4481,803475,8030,06:49:41,06:03:22,COMPLETED
4482,503653,9723,15:07:18,10:08:21,FAILED
4483,328320,1830,20:17:39,23:28:20,FAILED
4484,102104,1581,09:39:14,10:40:41,DROPPED
4485,226859,9362,18:26:02,15:02:55,DROPPED
4486,230299,5229,06:14:30,21:41:05,COMPLETED
4487,241440,6526,04:52:51,23:20:50,COMPLETED
4488,471162,9849,10:24:30,07:58:17,COMPLETED
4489,169901,5558,05:15:49,03:11:09,DROPPED
4490,485755,5307,17:54:57,03:41:47,DROPPED
4491,284896,6452,20:13:11,14:15:50,DROPPED
4492,234261,9191,02:59:58,09:17:00,COMPLETED
4493,896963,7724,02:57:02,03:49:43,COMPLETED
4494,173888,6724,23:17:42,21:58:10,FAILED
4495,935973,5006,01:59:48,09:53:30,DROPPED
4496,789157,1131,02:19:22,20:26:46,COMPLETED
4497,392112,4874,16:32:19,08:50:18,FAILED
4498,876260,1451,04:04:54,17:42:14,DROPPED
4499,725571,1943,10:46:58,09:27:37,FAILED
4500,235656,2028,16:51:55,08:35:10,DROPPED
4501,417185,3481,01:50:04,10:51:54,DROPPED
4502,798287,4638,03:52:38,16:08:49,FAILED
4503,783041,4733,02:41:11,10:42:51,COMPLETED
4504,979526,2969,16:30:37,21:53:09,COMPLETED
4505,314241,5803,00:45:01,10:22:10,FAILED
4506,790799,9458,01:00:35,17:44:06,DROPPED
4507,107636,9017,12:35:59,15:09:40,DROPPED
4508,736389,8545,21:57:54,02:55:59,FAILED
4509,207651,2621,14:41:24,23:32:44,COMPLETED
4510,477222,4827,06:54:06,19:47:23,DROPPED
4511,950861,4000,06:50:11,15:32:59,DROPPED
4512,574094,4867,18:49:47,19:08:28,FAILED
4513,533289,1223,22:29:06,00:14:30,COMPLETED
4514,249617,9249,06:26:48,18:48:59,COMPLETED
4515,330245,1259,08:19:32,15:12:21,COMPLETED
4516,130064,2824,02:00:04,00:36:36,FAILED
4517,664221,8339,08:58:45,11:49:43,DROPPED
4518,222571,7542,23:21:41,22:19:10,DROPPED
4519,398151,7308,08:37:28,19:00:44,DROPPED
4520,514809,1338,05:24:01,15:48:58,DROPPED
4521,962949,3134,10:21:50,14:52:26,COMPLETED
4522,339560,7231,18:40:25,19:00:14,DROPPED
4523,364985,7656,12:43:58,10:50:54,COMPLETED
4524,274768,1749,12:56:40,22:22:06,FAILED
4525,807328,2687,21:36:17,05:14:38,FAILED
4526,560362,1597,06:04:54,00:15:30,COMPLETED
4527,188888,9498,12:11:23,17:26:06,COMPLETED
4528,135742,7317,12:24:00,08:02:31,FAILED
4529,199308,2952,02:54:15,02:11:38,COMPLETED
4530,328742,6952,00:41:49,00:04:47,DROPPED
4531,736997,9969,00:10:00,03:29:25,COMPLETED
4532,604855,4596,19:27:24,12:41:07,DROPPED
4533,207167,6576,14:18:07,14:53:22,FAILED
4534,633425,1584,11:26:05,07:26:40,FAILED
4535,258351,8074,09:27:33,04:56:13,COMPLETED
4536,705822,2533,19:58:04,11:42:43,FAILED
4537,502650,2354,21:16:50,01:56:16,COMPLETED
4538,251749,8159,11:01:33,04:16:46,FAILED
4539,146661,7864,06:13:17,04:25:38,COMPLETED
4540,475836,7705,12:31:57,23:05:23,COMPLETED
4541,624338,1844,13:35:49,23:34:49,DROPPED
4542,597708,2754,16:10:57,21:37:45,DROPPED
4543,820964,6170,00:58:47,19:22:22,COMPLETED
4544,499700,1961,07:29:39,03:32:07,FAILED
4545,923009,9923,18:40:00,19:31:33,FAILED
4546,280951,2164,22:18:12,04:44:45,COMPLETED
4547,344264,2660,20:35:56,07:17:12,FAILED
4548,322070,6861,20:09:56,13:34:47,DROPPED
4549,319979,2501,05:05:44,02:04:48,FAILED
4550,419161,9367,19:19:30,16:16:01,COMPLETED
4551,505876,5369,03:54:56,05:36:33,COMPLETED
4552,633960,2665,21:50:20,00:57:36,FAILED
4553,548232,6473,19:52:55,04:23:07,DROPPED
4554,727830,8996,07:11:43,13:11:39,DROPPED
4555,211882,1104,00:56:57,09:35:33,DROPPED
4556,538549,5027,12:28:33,18:00:26,FAILED
4557,381708,9453,15:22:54,23:30:07,FAILED
4558,626232,5209,01:37:53,14:24:50,DROPPED
4559,640957,4840,10:24:30,15:45:05,COMPLETED
4560,191200,1559,11:46:25,20:23:49,FAILED
4561,634440,1333,07:32:24,00:39:07,COMPLETED
4562,709262,8937,08:09:09,15:04:11,DROPPED
4563,391506,5767,01:56:15,05:29:35,COMPLETED
4564,532131,5973,06:58:35,09:12:37,DROPPED
4565,573812,6007,08:30:22,10:14:52,COMPLETED
4566,834490,7135,20:08:41,14:34:51,FAILED
4567,207386,5559,11:14:36,02:13:52,FAILED
4568,635208,8814,22:38:44,07:06:01,FAILED
4569,753482,9096,06:11:30,03:30:18,COMPLETED
4570,862805,1268,08:51:12,01:42:03,COMPLETED
4571,660492,4799,14:52:53,19:52:07,DROPPED
4572,375403,9884,02:49:22,19:57:45,DROPPED
4573,812324,9495,09:14:52,05:34:53,DROPPED
4574,903584,2705,17:08:53,01:18:01,FAILED
4575,750645,6758,18:19:05,15:50:55,COMPLETED
4576,613201,2132,11:03:03,17:24:21,DROPPED
4577,534615,2243,21:59:33,23:00:43,COMPLETED
4578,209710,5462,00:17:40,01:38:07,FAILED
4579,628264,4390,09:34:58,16:06:48,COMPLETED
4580,422329,5208,14:57:27,20:50:27,FAILED
4581,882583,6199,09:22:35,01:55:45,DROPPED
4582,687413,8943,19:49:33,23:04:05,COMPLETED
4583,404366,7774,05:20:41,04:20:34,FAILED
4584,155325,8805,10:56:35,14:15:30,COMPLETED
4585,161666,1644,20:59:36,23:13:21,DROPPED
4586,563083,4258,13:48:03,06:39:39,FAILED
4587,545000,6327,03:14:10,19:23:46,FAILED
4588,187961,5800,18:31:21,06:15:58,COMPLETED
4589,466526,8187,21:46:47,06:47:33,FAILED
4590,898693,8211,15:53:23,06:17:13,COMPLETED
4591,295583,6384,08:47:50,11:59:03,DROPPED
4592,910101,2936,21:00:20,03:42:55,FAILED
4593,700568,2344,04:15:57,13:52:16,DROPPED
4594,402471,9724,05:06:12,09:59:23,COMPLETED
4595,155616,5579,04:52:40,18:51:05,FAILED
4596,801288,2744,06:49:55,03:54:35,DROPPED
4597,598513,6411,03:38:44,12:00:16,FAILED
4598,436777,7120,08:10:32,16:18:11,DROPPED
4599,830746,6356,02:03:24,21:54:08,COMPLETED
4600,629184,7504,10:57:16,10:48:26,COMPLETED
4601,260142,9792,21:52:03,17:01:21,FAILED
4602,428517,6824,23:24:44,04:33:39,FAILED
4603,583103,6875,09:48:47,23:49:16,COMPLETED
4604,106765,8883,09:16:05,13:04:07,COMPLETED
4605,404131,9395,01:29:46,03:40:11,FAILED
4606,829293,3446,20:10:26,09:09:49,FAILED
4607,119325,4426,13:36:34,15:33:06,DROPPED
4608,983557,7666,07:39:40,00:48:25,COMPLETED
4609,528680,4908,09:22:38,20:25:53,FAILED
4610,610358,1688,01:23:57,04:36:04,FAILED
4611,703746,7883,01:25:35,12:41:00,COMPLETED
4612,742406,7171,12:17:49,05:22:16,DROPPED
4613,975806,7703,02:46:06,14:55:53,DROPPED
4614,294000,3810,08:02:07,21:15:48,DROPPED
4615,253022,3498,11:31:06,06:51:16,FAILED
4616,320823,5531,07:06:50,19:17:59,DROPPED
4617,301094,7098,18:55:32,15:07:54,DROPPED
4618,711200,8266,20:45:07,10:55:28,DROPPED
4619,953950,6948,01:34:08,00:22:40,DROPPED
4620,868321,7014,11:41:38,19:45:14,COMPLETED
4621,921609,9076,17:23:13,07:53:25,FAILED
4622,798785,6323,06:32:52,02:38:33,COMPLETED
4623,194736,3459,10:56:21,03:21:18,COMPLETED
4624,772678,5941,19:53:23,00:26:55,DROPPED
4625,343273,8974,05:28:54,04:28:23,DROPPED
4626,932023,7147,04:24:42,11:30:02,DROPPED
4627,827520,4534,15:38:32,19:07:57,DROPPED
4628,664448,8790,16:39:08,09:04:24,COMPLETED
4629,862491,3451,13:05:31,06:17:51,DROPPED
4630,712965,4757,15:56:31,21:48:30,FAILED
4631,961280,8726,03:06:41,02:39:52,FAILED
4632,816970,6631,20:09:52,13:24:00,FAILED
4633,117533,9889,05:30:53,02:49:11,DROPPED
4634,890119,5850,01:16:56,08:43:54,COMPLETED
4635,517355,3530,12:04:03,12:39:55,FAILED
4636,772477,2963,23:01:37,17:24:01,FAILED
4637,450092,1109,20:27:04,10:20:18,COMPLETED
4638,581075,5759,06:33:16,02:42:00,COMPLETED
4639,816816,6181,06:16:19,23:31:04,FAILED
4640,174637,6108,05:34:09,01:53:55,DROPPED
4641,294540,2567,19:04:02,08:08:00,COMPLETED
4642,823595,2739,14:00:28,13:26:40,COMPLETED
4643,925413,3893,03:31:09,09:40:07,COMPLETED
4644,780357,7986,05:48:35,11:12:04,FAILED
4645,906561,2648,05:09:20,19:49:00,DROPPED
4646,610524,4520,14:44:05,07:22:38,FAILED
4647,940919,6232,21:36:38,16:55:22,DROPPED
4648,646870,1888,11:00:49,17:31:12,COMPLETED
4649,829321,3149,03:04:28,14:14:36,DROPPED
4650,859834,5573,16:05:09,23:58:40,FAILED
4651,885066,9206,07:54:08,14:51:55,COMPLETED
4652,700950,1206,07:16:19,13:57:22,FAILED
4653,364003,4496,20:13:51,19:27:42,COMPLETED
4654,341646,9461,21:46:52,15:18:11,COMPLETED
4655,945497,5377,02:57:56,14:35:32,FAILED
4656,385778,9101,05:14:25,18:44:54,COMPLETED
4657,899053,7477,19:16:26,10:40:06,FAILED
4658,307082,2377,22:10:54,05:44:33,COMPLETED
4659,890130,5943,02:43:42,05:31:48,DROPPED
4660,190075,4340,18:53:00,16:58:40,FAILED
4661,366745,9134,12:06:15,15:06:21,COMPLETED
4662,762577,8266,06:59:57,08:45:02,COMPLETED
4663,277385,5506,03:26:27,03:13:19,FAILED
4664,440025,1573,13:53:01,02:58:23,COMPLETED
4665,835001,5605,13:47:41,05:44:47,COMPLETED
4666,663147,7485,04:16:18,03:49:12,DROPPED
4667,538436,9544,15:44:48,13:20:47,COMPLETED
4668,303068,1422,23:06:42,22:04:11,FAILED
4669,638243,6504,12:48:32,18:44:35,COMPLETED
4670,919257,5475,22:42:44,01:37:32,FAILED
4671,382577,1301,22:25:44,10:15:20,FAILED
4672,988121,1260,03:41:01,00:33:37,FAILED
4673,863991,8792,18:15:55,11:21:57,DROPPED
4674,407857,1593,22:48:52,16:03:20,COMPLETED
4675,211897,6951,05:03:05,22:33:42,DROPPED
4676,825558,2694,15:00:03,19:20:15,DROPPED
4677,106078,8067,20:31:45,18:50:53,COMPLETED
4678,368939,1537,10:43:45,17:46:54,COMPLETED
4679,322016,6943,16:02:17,16:18:59,DROPPED
4680,537045,8888,17:14:35,05:54:18,FAILED
4681,731156,6402,17:12:16,15:13:36,FAILED
4682,641253,5902,07:03:55,02:25:09,DROPPED
4683,729505,8694,05:05:23,20:39:02,COMPLETED
4684,409811,2403,01:19:12,05:44:36,COMPLETED
4685,837846,4106,21:14:15,07:01:06,DROPPED
4686,733014,4821,09:59:06,17:32:18,COMPLETED
4687,965549,6464,10:19:52,06:04:37,COMPLETED
4688,733811,3520,06:46:03,16:20:35,COMPLETED
4689,798178,8165,08:16:54,05:03:32,FAILED
4690,242967,1932,13:15:49,00:21:28,COMPLETED
4691,306585,5233,09:56:07,18:18:50,COMPLETED
4692,518044,8947,13:42:27,14:36:45,FAILED
4693,827977,5126,22:10:59,05:42:43,COMPLETED
4694,872868,4919,19:58:39,23:29:54,DROPPED
4695,162181,7687,12:16:09,14:58:38,COMPLETED
4696,732683,4687,20:04:47,09:52:57,FAILED
4697,481233,6832,02:12:32,05:48:09,FAILED
4698,726796,5518,00:41:07,02:28:48,FAILED
4699,369194,4448,01:37:59,08:53:52,DROPPED
4700,116538,8241,00:18:04,10:47:22,DROPPED
